,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,PTS,TOV,PF,At Home,FGA,FGM,FG3A,FG3M,FTA,FTM,OREB,DREB,AST,STL,BLK,Opponent,Opponent PTS,Opponent FGM,Opponent FGA,Opponent FG_PCT,Opponent FG3M,Opponent FG3A,Opponent FG3_PCT,Opponent FTM,Opponent FTA,Opponent FT_PCT,Opponent OREB,Opponent DREB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,SEASON,Opponent Win,Win,offensiveRating,defensiveRating,possessions,assistToTurnover,offensiveReboundPercentage,defensiveReboundPercentage,Opponent teamTricode,Opponent offensiveRating,Opponent defensiveRating,Opponent possessions,Opponent assistToTurnover,Opponent offensiveReboundPercentage,Opponent defensiveReboundPercentage
0,GSW,0021800002,2018-10-16,108,21,29,1,95,42,26,7,18,17,17,41,28,7,7,OKC,100,33,91,0.363,10,37,0.27,24,37,0.649,16,29,21,12,6,14,21,2018-19,0,1,104.9,97.1,103.0,1.33,0.415,0.652,OKC,97.1,104.9,103.0,1.4,0.348,0.585
0,OKC,0021800002,2018-10-16,100,14,21,0,91,33,37,10,37,24,16,29,21,12,6,GSW,108,42,95,0.442,7,26,0.269,17,18,0.944,17,41,28,7,7,21,29,2018-19,1,0,97.1,104.9,103.0,1.4,0.348,0.585,GSW,104.9,97.1,103.0,1.33,0.415,0.652
0,BOS,0021800001,2018-10-16,105,14,20,1,97,42,37,11,14,10,12,43,21,7,5,PHI,87,34,87,0.391,5,26,0.192,14,23,0.609,6,41,18,8,5,16,20,2018-19,0,1,100.0,82.1,105.0,1.4,0.25,0.825,PHI,82.1,100.0,106.0,1.13,0.175,0.75
0,PHI,0021800001,2018-10-16,87,16,20,0,87,34,26,5,23,14,6,41,18,8,5,BOS,105,42,97,0.433,11,37,0.297,10,14,0.714,12,43,21,7,5,14,20,2018-19,1,0,82.1,100.0,106.0,1.13,0.175,0.75,BOS,100.0,82.1,105.0,1.4,0.25,0.825
0,IND,0021800005,2018-10-17,111,20,24,1,83,47,26,10,13,7,13,44,29,2,7,MEM,83,25,84,0.298,10,29,0.345,23,28,0.821,7,21,16,11,3,7,18,2018-19,0,1,115.6,87.4,96.0,1.45,0.436,0.758,MEM,87.4,115.6,95.0,1.6,0.242,0.564
0,NYK,0021800007,2018-10-17,126,15,23,1,99,45,33,12,31,24,10,36,21,12,6,ATL,107,41,90,0.456,10,36,0.278,15,18,0.833,7,38,19,7,3,24,30,2018-19,0,1,112.5,94.7,112.0,1.31,0.31,0.765,ATL,94.7,112.5,113.0,0.79,0.235,0.69
0,BKN,0021800004,2018-10-17,100,17,23,0,82,40,27,5,22,15,5,34,28,9,5,DET,103,39,92,0.424,6,24,0.25,19,22,0.864,14,32,21,5,5,14,20,2018-19,1,0,99.0,103.0,101.0,1.47,0.261,0.655,DET,103.0,99.0,100.0,1.24,0.345,0.739
0,ORL,0021800006,2018-10-17,104,12,25,1,94,39,25,7,31,19,14,37,20,7,7,MIA,101,38,97,0.392,9,33,0.273,16,22,0.727,14,38,16,4,5,16,28,2018-19,0,1,101.0,98.1,103.0,1.67,0.322,0.645,MIA,98.1,101.0,103.0,0.94,0.355,0.678
0,CHA,0021800003,2018-10-17,112,11,19,1,92,41,38,16,22,14,9,32,21,8,9,MIL,113,42,85,0.494,14,34,0.412,15,20,0.75,11,46,26,5,4,21,25,2018-19,1,0,107.7,109.7,104.0,1.91,0.193,0.696,MIL,109.7,107.7,103.0,1.24,0.304,0.807
0,CLE,0021800008,2018-10-17,104,16,25,0,85,34,19,7,39,29,14,35,17,4,0,TOR,116,45,92,0.489,14,33,0.424,12,20,0.6,8,35,21,6,7,9,29,2018-19,1,0,104.0,116.0,100.0,1.06,0.362,0.788,TOR,116.0,104.0,100.0,2.1,0.212,0.638
0,MIA,0021800006,2018-10-17,101,16,28,0,97,38,33,9,22,16,14,38,16,4,5,ORL,104,39,94,0.415,7,25,0.28,19,31,0.613,14,37,20,7,7,12,25,2018-19,1,0,98.1,101.0,103.0,0.94,0.355,0.678,ORL,101.0,98.1,103.0,1.67,0.322,0.645
0,MIL,0021800003,2018-10-17,113,21,25,0,85,42,34,14,20,15,11,46,26,5,4,CHA,112,41,92,0.446,16,38,0.421,14,22,0.636,9,32,21,8,9,11,19,2018-19,0,1,109.7,107.7,103.0,1.24,0.304,0.807,CHA,107.7,109.7,104.0,1.91,0.193,0.696
0,ATL,0021800007,2018-10-17,107,24,30,0,90,41,36,10,18,15,7,38,19,7,3,NYK,126,45,99,0.455,12,33,0.364,24,31,0.774,10,36,21,12,6,15,23,2018-19,1,0,94.7,112.5,113.0,0.79,0.235,0.69,NYK,112.5,94.7,112.0,1.31,0.31,0.765
0,DET,0021800004,2018-10-17,103,14,20,1,92,39,24,6,22,19,14,32,21,5,5,BKN,100,40,82,0.488,5,27,0.185,15,22,0.682,5,34,28,9,5,17,23,2018-19,0,1,103.0,99.0,100.0,1.24,0.345,0.739,BKN,99.0,103.0,101.0,1.47,0.261,0.655
0,MEM,0021800005,2018-10-17,83,7,18,0,84,25,29,10,28,23,7,21,16,11,3,IND,111,47,83,0.566,10,26,0.385,7,13,0.538,13,44,29,2,7,20,24,2018-19,1,0,87.4,115.6,95.0,1.6,0.242,0.564,IND,115.6,87.4,96.0,1.45,0.436,0.758
0,MIN,0021800010,2018-10-17,108,11,27,0,91,39,19,6,27,24,14,32,20,9,2,SAS,112,40,93,0.43,11,25,0.44,21,29,0.724,19,33,22,3,4,12,22,2018-19,1,0,112.5,114.3,96.0,1.82,0.34,0.571,SAS,114.3,112.5,98.0,1.83,0.429,0.66
0,LAC,0021800012,2018-10-17,98,12,32,1,88,35,28,8,24,20,9,38,21,3,9,DEN,107,33,87,0.379,8,24,0.333,33,42,0.786,14,42,20,6,9,10,22,2018-19,1,0,93.3,102.9,105.0,1.5,0.2,0.702,DEN,102.9,93.3,104.0,1.82,0.298,0.8
0,PHX,0021800013,2018-10-17,121,11,22,1,81,44,34,19,16,14,6,38,35,5,2,DAL,100,38,88,0.432,10,33,0.303,14,20,0.7,10,28,28,7,5,9,16,2018-19,0,1,127.4,105.3,95.0,2.92,0.162,0.755,DAL,105.3,127.4,95.0,3.11,0.245,0.838
0,HOU,0021800009,2018-10-17,112,11,22,1,92,39,48,16,24,18,8,29,21,8,7,NOP,131,52,98,0.531,10,25,0.4,17,22,0.773,14,40,36,8,3,12,25,2018-19,1,0,107.7,124.8,104.0,1.75,0.222,0.653,NOP,124.8,107.7,105.0,3.0,0.347,0.778
0,DAL,0021800013,2018-10-17,100,9,16,0,88,38,33,10,20,14,10,28,28,7,5,PHX,121,44,81,0.543,19,34,0.559,14,16,0.875,6,38,35,5,2,11,22,2018-19,1,0,105.3,127.4,95.0,3.11,0.245,0.838,PHX,127.4,105.3,95.0,2.92,0.162,0.755
0,SAC,0021800011,2018-10-17,117,9,27,1,95,49,19,7,18,12,5,32,17,8,3,UTA,123,41,79,0.519,13,27,0.481,28,38,0.737,5,39,21,8,4,17,19,2018-19,1,0,109.3,115.0,107.0,1.89,0.143,0.795,UTA,115.0,109.3,107.0,1.24,0.205,0.857
0,NOP,0021800009,2018-10-17,131,12,25,0,98,52,25,10,22,17,14,40,36,8,3,HOU,112,39,92,0.424,16,48,0.333,18,24,0.75,8,29,21,8,7,11,22,2018-19,0,1,124.8,107.7,105.0,3.0,0.347,0.778,HOU,107.7,124.8,104.0,1.75,0.222,0.653
0,SAS,0021800010,2018-10-17,112,12,22,1,93,40,25,11,29,21,19,33,22,3,4,MIN,108,39,91,0.429,6,19,0.316,24,27,0.889,14,32,20,9,2,11,27,2018-19,0,1,114.3,112.5,98.0,1.83,0.429,0.66,MIN,112.5,114.3,96.0,1.82,0.34,0.571
0,UTA,0021800011,2018-10-17,123,17,19,0,79,41,27,13,38,28,5,39,21,8,4,SAC,117,49,95,0.516,7,19,0.368,12,18,0.667,5,32,17,8,3,9,27,2018-19,0,1,115.0,109.3,107.0,1.24,0.205,0.857,SAC,109.3,115.0,107.0,1.89,0.143,0.795
0,TOR,0021800008,2018-10-17,116,9,29,1,92,45,33,14,20,12,8,35,21,6,7,CLE,104,34,85,0.4,7,19,0.368,29,39,0.744,14,35,17,4,0,16,25,2018-19,0,1,116.0,104.0,100.0,2.1,0.212,0.638,CLE,104.0,116.0,100.0,1.06,0.362,0.788
0,DEN,0021800012,2018-10-17,107,10,22,0,87,33,24,8,42,33,14,42,20,6,9,LAC,98,35,88,0.398,8,28,0.286,20,24,0.833,9,38,21,3,9,12,32,2018-19,0,1,102.9,93.3,104.0,1.82,0.298,0.8,LAC,93.3,102.9,105.0,1.5,0.2,0.702
0,PHI,0021800014,2018-10-18,127,13,17,1,93,44,36,12,30,27,11,44,30,10,8,CHI,108,44,101,0.436,11,33,0.333,9,12,0.75,5,34,28,4,6,12,23,2018-19,0,1,118.7,100.9,107.0,2.31,0.275,0.817,CHI,100.9,118.7,107.0,2.33,0.183,0.725
0,LAL,0021800016,2018-10-18,119,15,26,0,93,45,30,7,29,22,8,38,23,10,6,POR,128,44,100,0.44,13,37,0.351,27,29,0.931,14,40,21,9,10,16,26,2018-19,1,0,104.4,113.3,114.0,1.53,0.176,0.69,POR,113.3,104.4,113.0,1.24,0.31,0.824
0,POR,0021800016,2018-10-18,128,16,26,1,100,44,37,13,29,27,14,40,21,9,10,LAL,119,45,93,0.484,7,30,0.233,22,29,0.759,8,38,23,10,6,15,26,2018-19,0,1,113.3,104.4,113.0,1.24,0.31,0.824,LAL,104.4,113.3,114.0,1.53,0.176,0.69
0,WAS,0021800015,2018-10-18,112,14,31,1,81,38,26,7,39,29,7,33,19,7,15,MIA,113,38,97,0.392,12,35,0.343,25,34,0.735,22,33,25,6,5,16,26,2018-19,1,0,105.7,107.6,106.0,1.36,0.196,0.571,MIA,107.6,105.7,105.0,1.32,0.429,0.804
0,MIA,0021800015,2018-10-18,113,16,26,0,97,38,35,12,34,25,22,33,25,6,5,WAS,112,38,81,0.469,7,26,0.269,29,39,0.744,7,33,19,7,15,14,31,2018-19,0,1,107.6,105.7,105.0,1.32,0.429,0.804,WAS,105.7,107.6,106.0,1.36,0.196,0.571
0,CHI,0021800014,2018-10-18,108,12,23,0,101,44,33,11,12,9,5,34,28,4,6,PHI,127,44,93,0.473,12,36,0.333,27,30,0.9,11,44,30,10,8,13,17,2018-19,1,0,100.9,118.7,107.0,2.33,0.183,0.725,PHI,118.7,100.9,107.0,2.31,0.275,0.817
0,BOS,0021800019,2018-10-19,101,14,27,0,99,40,36,14,10,7,16,33,29,4,6,TOR,113,43,92,0.467,13,35,0.371,14,19,0.737,12,37,24,3,3,12,19,2018-19,1,0,102.0,113.0,99.0,1.81,0.333,0.712,TOR,113.0,102.0,100.0,1.85,0.288,0.667
0,MIL,0021800023,2018-10-19,118,17,26,1,93,44,46,17,21,13,11,39,27,9,8,IND,101,38,87,0.437,6,18,0.333,19,27,0.704,9,32,14,7,3,17,25,2018-19,0,1,113.5,99.0,104.0,1.59,0.327,0.75,IND,99.0,113.5,102.0,0.82,0.25,0.673
0,ORL,0021800017,2018-10-19,88,15,16,1,94,36,31,6,14,10,12,32,18,8,7,CHA,120,43,92,0.467,17,38,0.447,17,20,0.85,12,43,32,6,4,15,17,2018-19,1,0,84.6,114.3,104.0,1.0,0.23,0.7,CHA,114.3,84.6,105.0,2.0,0.3,0.77
0,TOR,0021800019,2018-10-19,113,12,19,1,92,43,35,13,19,14,12,37,24,3,3,BOS,101,40,99,0.404,14,36,0.389,7,10,0.7,16,33,29,4,6,14,27,2018-19,0,1,113.0,102.0,100.0,1.85,0.288,0.667,BOS,102.0,113.0,99.0,1.81,0.333,0.712
0,IND,0021800023,2018-10-19,101,17,25,0,87,38,18,6,27,19,9,32,14,7,3,MIL,118,44,93,0.473,17,46,0.37,13,21,0.619,11,39,27,9,8,17,26,2018-19,1,0,99.0,113.5,102.0,0.82,0.25,0.673,MIL,113.5,99.0,104.0,1.59,0.327,0.75
0,MIN,0021800021,2018-10-19,131,13,21,1,87,44,25,10,35,33,9,31,28,9,7,CLE,123,45,93,0.484,8,23,0.348,25,29,0.862,13,30,26,5,2,14,24,2018-19,0,1,122.4,115.0,107.0,2.0,0.289,0.686,CLE,115.0,122.4,107.0,1.86,0.314,0.711
0,NYK,0021800018,2018-10-19,105,3,19,0,97,39,28,9,20,18,12,24,14,10,1,BKN,107,37,75,0.493,12,30,0.4,21,24,0.875,12,43,22,2,6,22,23,2018-19,1,0,109.4,112.6,96.0,4.67,0.241,0.658,BKN,112.6,109.4,95.0,1.0,0.342,0.759
0,MEM,0021800020,2018-10-19,131,16,29,1,81,44,26,13,43,30,7,34,32,9,4,ATL,117,41,83,0.494,14,30,0.467,21,36,0.583,11,29,27,9,5,19,31,2018-19,0,1,122.4,110.4,107.0,1.88,0.279,0.75,ATL,110.4,122.4,106.0,1.42,0.25,0.721
0,CHA,0021800017,2018-10-19,120,15,17,0,92,43,38,17,20,17,12,43,32,6,4,ORL,88,36,94,0.383,6,31,0.194,10,14,0.714,12,32,18,8,7,15,16,2018-19,0,1,114.3,84.6,105.0,2.0,0.3,0.77,ORL,84.6,114.3,104.0,1.0,0.23,0.7
0,BKN,0021800018,2018-10-19,107,22,23,1,75,37,30,12,24,21,12,43,22,2,6,NYK,105,39,97,0.402,9,28,0.321,18,20,0.9,12,24,14,10,1,3,19,2018-19,0,1,112.6,109.4,95.0,1.0,0.342,0.759,NYK,109.4,112.6,96.0,4.67,0.241,0.658
0,GSW,0021800024,2018-10-19,124,16,23,0,87,49,19,10,18,16,8,35,27,10,6,UTA,123,40,89,0.449,19,46,0.413,24,29,0.828,10,28,24,11,4,16,19,2018-19,0,1,119.2,118.3,104.0,1.69,0.231,0.692,UTA,118.3,119.2,104.0,1.41,0.308,0.769
0,NOP,0021800022,2018-10-19,149,16,25,1,95,56,31,16,33,21,12,40,35,6,4,SAC,129,50,96,0.521,10,25,0.4,19,26,0.731,9,30,24,6,2,13,26,2018-19,0,1,130.7,115.2,114.0,2.19,0.304,0.82,SAC,115.2,130.7,112.0,1.85,0.18,0.696
0,OKC,0021800025,2018-10-19,92,12,29,0,95,34,33,7,23,17,15,37,18,5,4,LAC,108,35,81,0.432,11,26,0.423,27,36,0.75,10,38,21,3,3,14,24,2018-19,1,0,91.1,106.9,101.0,1.38,0.323,0.74,LAC,106.9,91.1,101.0,1.4,0.26,0.677
0,UTA,0021800024,2018-10-19,123,16,19,1,89,40,46,19,29,24,10,28,24,11,4,GSW,124,49,87,0.563,10,19,0.526,16,18,0.889,8,35,27,10,6,16,23,2018-19,1,0,118.3,119.2,104.0,1.41,0.308,0.769,GSW,119.2,118.3,104.0,1.69,0.231,0.692
0,ATL,0021800020,2018-10-19,117,19,31,0,83,41,30,14,36,21,11,29,27,9,5,MEM,131,44,81,0.543,13,26,0.5,30,43,0.698,7,34,32,9,4,16,29,2018-19,1,0,110.4,122.4,106.0,1.42,0.25,0.721,MEM,122.4,110.4,107.0,1.88,0.279,0.75
0,LAC,0021800025,2018-10-19,108,14,24,1,81,35,26,11,36,27,10,38,21,3,3,OKC,92,34,95,0.358,7,33,0.212,17,23,0.739,15,37,18,5,4,12,29,2018-19,0,1,106.9,91.1,101.0,1.4,0.26,0.677,OKC,91.1,106.9,101.0,1.38,0.323,0.74
0,CLE,0021800021,2018-10-19,123,14,24,0,93,45,23,8,29,25,13,30,26,5,2,MIN,131,44,87,0.506,10,25,0.4,33,35,0.943,9,31,28,9,7,13,21,2018-19,1,0,115.0,122.4,107.0,1.86,0.314,0.711,MIN,122.4,115.0,107.0,2.0,0.289,0.686
0,SAC,0021800022,2018-10-19,129,13,26,0,96,50,25,10,26,19,9,30,24,6,2,NOP,149,56,95,0.589,16,31,0.516,21,33,0.636,12,40,35,6,4,16,25,2018-19,1,0,115.2,130.7,112.0,1.85,0.18,0.696,NOP,130.7,115.2,114.0,2.19,0.304,0.82
0,PHI,0021800029,2018-10-20,116,10,21,1,94,45,33,17,10,9,13,33,33,8,3,ORL,115,41,90,0.456,16,29,0.552,17,22,0.773,14,35,31,7,7,14,15,2018-19,0,1,119.6,118.6,97.0,3.3,0.26,0.635,ORL,118.6,119.6,97.0,1.94,0.365,0.74
0,MIA,0021800030,2018-10-20,112,15,27,1,89,41,34,11,27,19,12,37,21,4,11,CHA,113,41,93,0.441,16,42,0.381,15,23,0.652,12,28,23,6,12,11,27,2018-19,1,0,110.9,113.0,101.0,1.31,0.4,0.719,CHA,113.0,110.9,100.0,1.92,0.281,0.6
0,DET,0021800031,2018-10-20,118,9,23,0,101,41,40,18,23,18,18,31,21,4,4,CHI,116,44,87,0.506,7,21,0.333,21,26,0.808,5,36,26,4,3,11,20,2018-19,0,1,118.0,117.2,100.0,2.1,0.381,0.761,CHI,117.2,118.0,99.0,2.36,0.239,0.619
0,BOS,0021800028,2018-10-20,103,15,26,0,82,33,25,9,33,28,11,36,21,8,2,NYK,101,36,87,0.414,12,35,0.343,17,27,0.63,11,35,23,8,1,16,25,2018-19,0,1,100.0,99.0,103.0,1.4,0.24,0.736,NYK,99.0,100.0,102.0,1.44,0.264,0.76
0,NYK,0021800028,2018-10-20,101,16,25,1,87,36,35,12,27,17,11,35,23,8,1,BOS,103,33,82,0.402,9,25,0.36,28,33,0.848,11,36,21,8,2,15,26,2018-19,1,0,99.0,100.0,102.0,1.44,0.264,0.76,BOS,100.0,99.0,103.0,1.4,0.24,0.736
0,ORL,0021800029,2018-10-20,115,14,15,0,90,41,29,16,22,17,14,35,31,7,7,PHI,116,45,94,0.479,17,33,0.515,9,10,0.9,13,33,33,8,3,10,21,2018-19,1,0,118.6,119.6,97.0,1.94,0.365,0.74,PHI,119.6,118.6,97.0,3.3,0.26,0.635
0,IND,0021800026,2018-10-20,132,10,18,1,92,51,24,16,22,14,10,30,21,12,5,BKN,112,41,86,0.477,16,37,0.432,14,22,0.636,9,31,25,6,6,20,18,2018-19,0,1,129.4,109.8,102.0,1.91,0.295,0.667,BKN,109.8,129.4,102.0,1.25,0.333,0.705
0,TOR,0021800027,2018-10-20,117,17,29,0,88,39,29,10,36,29,14,38,21,5,5,WAS,113,37,89,0.416,13,39,0.333,26,32,0.813,9,28,20,11,9,11,27,2018-19,0,1,115.8,111.9,101.0,1.24,0.377,0.764,WAS,111.9,115.8,101.0,1.82,0.236,0.623
0,PHX,0021800033,2018-10-20,91,19,26,0,77,29,39,11,35,22,10,30,20,6,4,DEN,119,43,85,0.506,9,28,0.321,24,29,0.828,9,45,28,12,6,18,31,2018-19,1,0,88.3,114.4,103.0,1.05,0.175,0.733,DEN,114.4,88.3,104.0,1.56,0.267,0.825
0,WAS,0021800027,2018-10-20,113,11,27,1,89,37,39,13,32,26,9,28,20,11,9,TOR,117,39,88,0.443,10,29,0.345,29,36,0.806,14,38,21,5,5,17,29,2018-19,1,0,111.9,115.8,101.0,1.82,0.236,0.623,TOR,115.8,111.9,101.0,1.24,0.377,0.764
0,DAL,0021800032,2018-10-20,140,16,28,1,98,49,50,17,34,25,15,27,29,8,8,MIN,136,44,84,0.524,14,27,0.519,34,40,0.85,6,27,23,10,3,17,30,2018-19,0,1,128.4,123.6,109.0,1.81,0.377,0.738,MIN,123.6,128.4,110.0,1.35,0.262,0.623
0,POR,0021800034,2018-10-20,121,12,14,1,84,45,32,15,19,16,8,38,24,5,3,SAS,108,42,100,0.42,13,30,0.433,11,14,0.786,15,25,29,5,4,6,17,2018-19,0,1,127.4,113.7,95.0,2.0,0.25,0.7,SAS,113.7,127.4,95.0,4.83,0.3,0.75
0,MIN,0021800032,2018-10-20,136,17,30,0,84,44,27,14,40,34,6,27,23,10,3,DAL,140,49,98,0.5,17,50,0.34,25,34,0.735,15,27,29,8,8,16,28,2018-19,1,0,123.6,128.4,110.0,1.35,0.262,0.623,DAL,128.4,123.6,109.0,1.81,0.377,0.738
0,LAL,0021800035,2018-10-20,115,10,21,1,100,48,32,8,18,11,9,35,28,8,10,HOU,124,44,96,0.458,16,42,0.381,20,30,0.667,13,41,22,7,4,16,21,2018-19,1,0,104.5,113.8,110.0,2.55,0.214,0.691,HOU,113.8,104.5,109.0,1.22,0.309,0.786
0,SAS,0021800034,2018-10-20,108,6,17,0,100,42,30,13,14,11,15,25,29,5,4,POR,121,45,84,0.536,15,32,0.469,16,19,0.842,8,38,24,5,3,12,14,2018-19,1,0,113.7,127.4,95.0,4.83,0.3,0.75,POR,127.4,113.7,95.0,2.0,0.25,0.7
0,BKN,0021800026,2018-10-20,112,20,18,0,86,41,37,16,22,14,9,31,25,6,6,IND,132,51,92,0.554,16,24,0.667,14,22,0.636,10,30,21,12,5,10,18,2018-19,1,0,109.8,129.4,102.0,1.25,0.333,0.705,IND,129.4,109.8,102.0,1.91,0.295,0.667
0,HOU,0021800035,2018-10-20,124,16,21,0,96,44,42,16,30,20,13,41,22,7,4,LAL,115,48,100,0.48,8,32,0.25,11,18,0.611,9,35,28,8,10,10,21,2018-19,0,1,113.8,104.5,109.0,1.22,0.309,0.786,LAL,104.5,113.8,110.0,2.55,0.214,0.691
0,CHA,0021800030,2018-10-20,113,11,27,0,93,41,42,16,23,15,12,28,23,6,12,MIA,112,41,89,0.461,11,34,0.324,19,27,0.704,12,37,21,4,11,15,27,2018-19,0,1,113.0,110.9,100.0,1.92,0.281,0.6,MIA,110.9,113.0,101.0,1.31,0.4,0.719
0,DEN,0021800033,2018-10-20,119,18,31,1,85,43,28,9,29,24,9,45,28,12,6,PHX,91,29,77,0.377,11,39,0.282,22,35,0.629,10,30,20,6,4,19,26,2018-19,0,1,114.4,88.3,104.0,1.56,0.267,0.825,PHX,88.3,114.4,103.0,1.05,0.175,0.733
0,CHI,0021800031,2018-10-20,116,11,20,1,87,44,21,7,26,21,5,36,26,4,3,DET,118,41,101,0.406,18,40,0.45,18,23,0.783,18,31,21,4,4,9,23,2018-19,1,0,117.2,118.0,99.0,2.36,0.239,0.619,DET,118.0,117.2,100.0,2.1,0.381,0.761
0,DEN,0021800038,2018-10-21,100,8,22,1,86,35,32,6,42,24,13,34,21,11,4,GSW,98,36,79,0.456,7,29,0.241,19,24,0.792,6,34,22,4,6,18,29,2018-19,0,1,99.0,98.0,101.0,2.1,0.31,0.787,GSW,98.0,99.0,100.0,1.16,0.213,0.69
0,OKC,0021800037,2018-10-21,120,18,29,1,104,46,39,9,30,19,18,33,23,11,9,SAC,131,50,91,0.549,10,22,0.455,21,28,0.75,12,34,28,11,7,17,26,2018-19,1,0,107.1,119.1,112.0,1.28,0.394,0.739,SAC,119.1,107.1,110.0,1.4,0.261,0.606
0,HOU,0021800039,2018-10-21,112,12,23,0,89,43,35,15,15,11,6,29,28,6,6,LAC,115,42,89,0.472,5,25,0.2,26,26,1.0,12,37,22,8,7,13,16,2018-19,1,0,112.0,115.0,100.0,2.33,0.188,0.681,LAC,115.0,112.0,100.0,1.69,0.319,0.813
0,CLE,0021800036,2018-10-21,111,18,25,1,99,46,27,10,14,9,15,34,23,5,2,ATL,133,48,98,0.49,22,47,0.468,15,19,0.789,9,35,32,9,7,12,21,2018-19,1,0,105.7,125.5,105.0,1.28,0.345,0.725,ATL,125.5,105.7,106.0,2.67,0.275,0.655
0,GSW,0021800038,2018-10-21,98,18,29,0,79,36,29,7,24,19,6,34,22,4,6,DEN,100,35,86,0.407,6,32,0.188,24,42,0.571,13,34,21,11,4,8,22,2018-19,1,0,98.0,99.0,100.0,1.16,0.213,0.69,DEN,99.0,98.0,101.0,2.1,0.31,0.787
0,LAC,0021800039,2018-10-21,115,13,16,1,89,42,25,5,26,26,12,37,22,8,7,HOU,112,43,89,0.483,15,35,0.429,11,15,0.733,6,29,28,6,6,12,23,2018-19,0,1,115.0,112.0,100.0,1.69,0.319,0.813,HOU,112.0,115.0,100.0,2.33,0.188,0.681
0,ATL,0021800036,2018-10-21,133,12,21,0,98,48,47,22,19,15,9,35,32,9,7,CLE,111,46,99,0.465,10,27,0.37,9,14,0.643,15,34,23,5,2,18,25,2018-19,0,1,125.5,105.7,106.0,2.67,0.275,0.655,CLE,105.7,125.5,105.0,1.28,0.345,0.725
0,SAC,0021800037,2018-10-21,131,17,26,0,91,50,22,10,28,21,12,34,28,11,7,OKC,120,46,104,0.442,9,39,0.231,19,30,0.633,18,33,23,11,9,18,29,2018-19,0,1,119.1,107.1,110.0,1.4,0.261,0.606,OKC,107.1,119.1,112.0,1.28,0.394,0.739
